2023-12-01 03:55:11,860 INFO    StreamThr :69897 [internal.py:wandb_internal():86] W&B internal server running at pid: 69897, started at: 2023-12-01 03:55:11.859720
2023-12-01 03:55:11,861 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: status
2023-12-01 03:55:11,864 INFO    WriterThread:69897 [datastore.py:open_for_write():85] open: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035511-cfvgkq9x/run-cfvgkq9x.wandb
2023-12-01 03:55:11,864 DEBUG   SenderThread:69897 [sender.py:send():380] send: header
2023-12-01 03:55:11,909 DEBUG   SenderThread:69897 [sender.py:send():380] send: run
2023-12-01 03:55:12,424 INFO    SenderThread:69897 [dir_watcher.py:__init__():211] watching files in: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035511-cfvgkq9x/files
2023-12-01 03:55:12,424 INFO    SenderThread:69897 [sender.py:_start_run_threads():1124] run started: cfvgkq9x with start time 1701392111.859708
2023-12-01 03:55:12,431 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: check_version
2023-12-01 03:55:12,431 DEBUG   SenderThread:69897 [sender.py:send_request():407] send_request: check_version
2023-12-01 03:55:12,668 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: run_start
2023-12-01 03:55:12,675 DEBUG   HandlerThread:69897 [system_info.py:__init__():32] System info init
2023-12-01 03:55:12,675 DEBUG   HandlerThread:69897 [system_info.py:__init__():47] System info init done
2023-12-01 03:55:12,675 INFO    HandlerThread:69897 [system_monitor.py:start():194] Starting system monitor
2023-12-01 03:55:12,675 INFO    SystemMonitor:69897 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-01 03:55:12,676 INFO    HandlerThread:69897 [system_monitor.py:probe():214] Collecting system info
2023-12-01 03:55:12,676 INFO    SystemMonitor:69897 [interfaces.py:start():190] Started cpu monitoring
2023-12-01 03:55:12,677 INFO    SystemMonitor:69897 [interfaces.py:start():190] Started disk monitoring
2023-12-01 03:55:12,677 INFO    SystemMonitor:69897 [interfaces.py:start():190] Started gpu monitoring
2023-12-01 03:55:12,678 INFO    SystemMonitor:69897 [interfaces.py:start():190] Started memory monitoring
2023-12-01 03:55:12,678 INFO    SystemMonitor:69897 [interfaces.py:start():190] Started network monitoring
2023-12-01 03:55:12,685 DEBUG   HandlerThread:69897 [system_info.py:probe():196] Probing system
2023-12-01 03:55:12,690 DEBUG   HandlerThread:69897 [system_info.py:_probe_git():181] Probing git
2023-12-01 03:55:12,701 DEBUG   HandlerThread:69897 [system_info.py:_probe_git():189] Probing git done
2023-12-01 03:55:12,701 DEBUG   HandlerThread:69897 [system_info.py:probe():244] Probing system done
2023-12-01 03:55:12,701 DEBUG   HandlerThread:69897 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-37-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2023-12-01T00:55:12.685476', 'startedAt': '2023-12-01T00:55:11.855344', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/mac-mvak/code_disk/HiFi-GAN/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github.com:mac-mvak/HiFi-GAN.git', 'commit': 'cafce290d778e9458d12a615c1ffd2433257cf33'}, 'email': 'maximusev1290@gmail.com', 'root': '/home/mac-mvak/code_disk/HiFi-GAN', 'host': 'macmvak-MS-7A59', 'username': 'mac-mvak', 'executable': '/home/mac-mvak/code_disk/HiFi-GAN/.venv/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 4463.037625, 'min': 800.0, 'max': 4500.0}, 'cpu_freq_per_core': [{'current': 4500.372, 'min': 800.0, 'max': 4500.0}, {'current': 4500.104, 'min': 800.0, 'max': 4500.0}, {'current': 4499.949, 'min': 800.0, 'max': 4500.0}, {'current': 4500.729, 'min': 800.0, 'max': 4500.0}, {'current': 4200.0, 'min': 800.0, 'max': 4500.0}, {'current': 4502.362, 'min': 800.0, 'max': 4500.0}, {'current': 4499.817, 'min': 800.0, 'max': 4500.0}, {'current': 4499.912, 'min': 800.0, 'max': 4500.0}], 'disk': {'/': {'total': 211.95973587036133, 'used': 87.37018966674805}}, 'gpu': 'NVIDIA GeForce GTX 1070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1070', 'memory_total': 8589934592}], 'memory': {'total': 15.56704330444336}}
2023-12-01 03:55:12,701 INFO    HandlerThread:69897 [system_monitor.py:probe():224] Finished collecting system info
2023-12-01 03:55:12,701 INFO    HandlerThread:69897 [system_monitor.py:probe():227] Publishing system info
2023-12-01 03:55:12,701 DEBUG   HandlerThread:69897 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-01 03:55:12,701 DEBUG   HandlerThread:69897 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-01 03:55:12,701 INFO    HandlerThread:69897 [system_monitor.py:probe():229] Finished publishing system info
2023-12-01 03:55:12,705 DEBUG   SenderThread:69897 [sender.py:send():380] send: files
2023-12-01 03:55:12,705 INFO    SenderThread:69897 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-01 03:55:12,708 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: stop_status
2023-12-01 03:55:12,708 DEBUG   SenderThread:69897 [sender.py:send_request():407] send_request: stop_status
2023-12-01 03:55:12,758 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:55:12,758 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-01 03:55:13,077 DEBUG   SenderThread:69897 [sender.py:send():380] send: telemetry
2023-12-01 03:55:13,395 INFO    wandb-upload_0:69897 [upload_job.py:push():131] Uploaded file /tmp/tmph2epn4cbwandb/868oc15v-wandb-metadata.json
2023-12-01 03:55:13,425 INFO    Thread-12 :69897 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035511-cfvgkq9x/files/output.log
2023-12-01 03:55:13,425 INFO    Thread-12 :69897 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035511-cfvgkq9x/files/requirements.txt
2023-12-01 03:55:13,425 INFO    Thread-12 :69897 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035511-cfvgkq9x/files/wandb-metadata.json
2023-12-01 03:55:14,370 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:55:14,370 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:55:14,376 DEBUG   SenderThread:69897 [sender.py:send():380] send: exit
2023-12-01 03:55:14,377 INFO    SenderThread:69897 [sender.py:send_exit():585] handling exit code: 1
2023-12-01 03:55:14,377 INFO    SenderThread:69897 [sender.py:send_exit():587] handling runtime: 1
2023-12-01 03:55:14,377 INFO    SenderThread:69897 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-01 03:55:14,377 INFO    SenderThread:69897 [sender.py:send_exit():593] send defer
2023-12-01 03:55:14,377 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: defer
2023-12-01 03:55:14,377 INFO    HandlerThread:69897 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-01 03:55:14,377 DEBUG   SenderThread:69897 [sender.py:send_request():407] send_request: defer
2023-12-01 03:55:14,377 INFO    SenderThread:69897 [sender.py:send_request_defer():609] handle sender defer: 0
2023-12-01 03:55:14,377 INFO    SenderThread:69897 [sender.py:transition_state():613] send defer: 1
2023-12-01 03:55:14,377 DEBUG   HandlerThread:69897 [handler.py:handle_request():146] handle_request: defer
2023-12-01 03:55:14,377 INFO    HandlerThread:69897 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-01 03:55:14,378 DEBUG   SenderThread:69897 [sender.py:send_request():407] send_request: defer
2023-12-01 03:55:14,378 INFO    SenderThread:69897 [sender.py:send_request_defer():609] handle sender defer: 1
2023-12-01 03:55:14,378 INFO    SenderThread:69897 [sender.py:transition_state():613] send defer: 2
