2023-12-01 03:56:20,122 INFO    StreamThr :70365 [internal.py:wandb_internal():86] W&B internal server running at pid: 70365, started at: 2023-12-01 03:56:20.121993
2023-12-01 03:56:20,123 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: status
2023-12-01 03:56:20,127 INFO    WriterThread:70365 [datastore.py:open_for_write():85] open: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/run-nnr1ccmu.wandb
2023-12-01 03:56:20,127 DEBUG   SenderThread:70365 [sender.py:send():380] send: header
2023-12-01 03:56:20,182 DEBUG   SenderThread:70365 [sender.py:send():380] send: run
2023-12-01 03:56:20,745 INFO    SenderThread:70365 [dir_watcher.py:__init__():211] watching files in: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files
2023-12-01 03:56:20,745 INFO    SenderThread:70365 [sender.py:_start_run_threads():1124] run started: nnr1ccmu with start time 1701392180.122099
2023-12-01 03:56:20,751 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: check_version
2023-12-01 03:56:20,751 DEBUG   SenderThread:70365 [sender.py:send_request():407] send_request: check_version
2023-12-01 03:56:20,992 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: run_start
2023-12-01 03:56:20,999 DEBUG   HandlerThread:70365 [system_info.py:__init__():32] System info init
2023-12-01 03:56:20,999 DEBUG   HandlerThread:70365 [system_info.py:__init__():47] System info init done
2023-12-01 03:56:20,999 INFO    HandlerThread:70365 [system_monitor.py:start():194] Starting system monitor
2023-12-01 03:56:21,000 INFO    SystemMonitor:70365 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-01 03:56:21,000 INFO    HandlerThread:70365 [system_monitor.py:probe():214] Collecting system info
2023-12-01 03:56:21,001 INFO    SystemMonitor:70365 [interfaces.py:start():190] Started cpu monitoring
2023-12-01 03:56:21,001 INFO    SystemMonitor:70365 [interfaces.py:start():190] Started disk monitoring
2023-12-01 03:56:21,001 INFO    SystemMonitor:70365 [interfaces.py:start():190] Started gpu monitoring
2023-12-01 03:56:21,002 INFO    SystemMonitor:70365 [interfaces.py:start():190] Started memory monitoring
2023-12-01 03:56:21,002 INFO    SystemMonitor:70365 [interfaces.py:start():190] Started network monitoring
2023-12-01 03:56:21,009 DEBUG   HandlerThread:70365 [system_info.py:probe():196] Probing system
2023-12-01 03:56:21,014 DEBUG   HandlerThread:70365 [system_info.py:_probe_git():181] Probing git
2023-12-01 03:56:21,025 DEBUG   HandlerThread:70365 [system_info.py:_probe_git():189] Probing git done
2023-12-01 03:56:21,025 DEBUG   HandlerThread:70365 [system_info.py:probe():244] Probing system done
2023-12-01 03:56:21,025 DEBUG   HandlerThread:70365 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-37-generic-x86_64-with-glibc2.35', 'python': '3.9.18', 'heartbeatAt': '2023-12-01T00:56:21.009884', 'startedAt': '2023-12-01T00:56:20.118364', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/mac-mvak/code_disk/HiFi-GAN/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github.com:mac-mvak/HiFi-GAN.git', 'commit': 'cafce290d778e9458d12a615c1ffd2433257cf33'}, 'email': 'maximusev1290@gmail.com', 'root': '/home/mac-mvak/code_disk/HiFi-GAN', 'host': 'macmvak-MS-7A59', 'username': 'mac-mvak', 'executable': '/home/mac-mvak/code_disk/HiFi-GAN/.venv/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 4500.234125, 'min': 800.0, 'max': 4500.0}, 'cpu_freq_per_core': [{'current': 4499.905, 'min': 800.0, 'max': 4500.0}, {'current': 4499.999, 'min': 800.0, 'max': 4500.0}, {'current': 4500.434, 'min': 800.0, 'max': 4500.0}, {'current': 4499.939, 'min': 800.0, 'max': 4500.0}, {'current': 4499.859, 'min': 800.0, 'max': 4500.0}, {'current': 4503.919, 'min': 800.0, 'max': 4500.0}, {'current': 4501.134, 'min': 800.0, 'max': 4500.0}, {'current': 4499.862, 'min': 800.0, 'max': 4500.0}], 'disk': {'/': {'total': 211.95973587036133, 'used': 87.37051010131836}}, 'gpu': 'NVIDIA GeForce GTX 1070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1070', 'memory_total': 8589934592}], 'memory': {'total': 15.56704330444336}}
2023-12-01 03:56:21,025 INFO    HandlerThread:70365 [system_monitor.py:probe():224] Finished collecting system info
2023-12-01 03:56:21,025 INFO    HandlerThread:70365 [system_monitor.py:probe():227] Publishing system info
2023-12-01 03:56:21,025 DEBUG   HandlerThread:70365 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-01 03:56:21,025 DEBUG   HandlerThread:70365 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-01 03:56:21,026 INFO    HandlerThread:70365 [system_monitor.py:probe():229] Finished publishing system info
2023-12-01 03:56:21,029 DEBUG   SenderThread:70365 [sender.py:send():380] send: files
2023-12-01 03:56:21,029 INFO    SenderThread:70365 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-01 03:56:21,033 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: stop_status
2023-12-01 03:56:21,033 DEBUG   SenderThread:70365 [sender.py:send_request():407] send_request: stop_status
2023-12-01 03:56:21,075 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:21,075 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-01 03:56:21,330 DEBUG   SenderThread:70365 [sender.py:send():380] send: telemetry
2023-12-01 03:56:21,746 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:21,747 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/requirements.txt
2023-12-01 03:56:21,747 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/wandb-metadata.json
2023-12-01 03:56:22,319 INFO    wandb-upload_0:70365 [upload_job.py:push():131] Uploaded file /tmp/tmp9pgogk7lwandb/058tl5y7-wandb-metadata.json
2023-12-01 03:56:22,778 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:22,778 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:23,114 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-01 03:56:23,114 DEBUG   SenderThread:70365 [sender.py:send_request():407] send_request: log_artifact
2023-12-01 03:56:23,527 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:23,527 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:23,528 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:23,528 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:23,528 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:23,528 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:23,528 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:23,528 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:23,746 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:23,746 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/media/table/predictions_train_0_a016a904361f99a6c3b7.table.json
2023-12-01 03:56:23,747 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/media/table
2023-12-01 03:56:23,747 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/media
2023-12-01 03:56:24,158 INFO    wandb-upload_0:70365 [upload_job.py:push():131] Uploaded file /tmp/tmp9pgogk7lwandb/7920b32o-media/table/predictions_train_0_a016a904361f99a6c3b7.table.json
2023-12-01 03:56:24,717 INFO    wandb-upload_3:70365 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpxkl4k857
2023-12-01 03:56:24,746 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:24,829 INFO    wandb-upload_1:70365 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpp4b3tzww
2023-12-01 03:56:25,412 INFO    wandb-upload_2:70365 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpsyqyto8x
2023-12-01 03:56:26,174 INFO    SenderThread:70365 [sender.py:send_request_log_artifact():1446] logged artifact run-nnr1ccmu-predictions_train - {'id': 'QXJ0aWZhY3Q6NjU0MDc5MjMz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDAyMjgxOA==', 'latestArtifact': None}}
2023-12-01 03:56:26,174 DEBUG   SenderThread:70365 [sender.py:send():380] send: files
2023-12-01 03:56:26,174 INFO    SenderThread:70365 [sender.py:_save_file():1380] saving file media/table/predictions_train_0_a016a904361f99a6c3b7.table.json with policy now
2023-12-01 03:56:26,175 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 03:56:26,671 INFO    wandb-upload_0:70365 [upload_job.py:push():131] Uploaded file /tmp/tmp9pgogk7lwandb/cgbx7svm-media/table/predictions_train_0_a016a904361f99a6c3b7.table.json
2023-12-01 03:56:27,747 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:29,747 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:31,627 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 03:56:31,748 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:33,749 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:34,302 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,560 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,562 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,562 DEBUG   SenderThread:70365 [sender.py:send():380] send: history
2023-12-01 03:56:35,562 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,562 DEBUG   SenderThread:70365 [sender.py:send_request():407] send_request: summary_record
2023-12-01 03:56:35,562 INFO    SenderThread:70365 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-01 03:56:35,749 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:35,750 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/wandb-summary.json
2023-12-01 03:56:35,835 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-01 03:56:35,835 DEBUG   SenderThread:70365 [sender.py:send_request():407] send_request: log_artifact
2023-12-01 03:56:35,841 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,841 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,841 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,841 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,841 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,841 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,841 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:35,841 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:36,033 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: stop_status
2023-12-01 03:56:36,034 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-01 03:56:36,750 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/media/table/predictions_train_10_a016a904361f99a6c3b7.table.json
2023-12-01 03:56:36,750 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/media/table
2023-12-01 03:56:37,160 INFO    wandb-upload_0:70365 [upload_job.py:push():131] Uploaded file /tmp/tmp9pgogk7lwandb/v7u1myj4-media/table/predictions_train_10_a016a904361f99a6c3b7.table.json
2023-12-01 03:56:37,207 INFO    wandb-upload_3:70365 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpegqs9d4u
2023-12-01 03:56:37,268 INFO    wandb-upload_2:70365 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp3mfnvnsg
2023-12-01 03:56:37,323 INFO    wandb-upload_1:70365 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmp5t394k01
2023-12-01 03:56:37,750 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:38,261 INFO    SenderThread:70365 [sender.py:send_request_log_artifact():1446] logged artifact run-nnr1ccmu-predictions_train - {'id': 'QXJ0aWZhY3Q6NjU0MDc5Mzc0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDAyMjgxOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjU0MDc5MjMz', 'versionIndex': 0}}}
2023-12-01 03:56:38,262 DEBUG   SenderThread:70365 [sender.py:send():380] send: files
2023-12-01 03:56:38,262 INFO    SenderThread:70365 [sender.py:_save_file():1380] saving file media/table/predictions_train_10_a016a904361f99a6c3b7.table.json with policy now
2023-12-01 03:56:38,262 DEBUG   SenderThread:70365 [sender.py:send_request():407] send_request: stop_status
2023-12-01 03:56:38,262 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 03:56:38,761 INFO    wandb-upload_0:70365 [upload_job.py:push():131] Uploaded file /tmp/tmp9pgogk7lwandb/6206ptjc-media/table/predictions_train_10_a016a904361f99a6c3b7.table.json
2023-12-01 03:56:39,750 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:41,751 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:43,752 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:43,867 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 03:56:45,752 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:46,505 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:47,753 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:47,792 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:47,793 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:47,793 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:47,793 DEBUG   SenderThread:70365 [sender.py:send():380] send: history
2023-12-01 03:56:47,793 DEBUG   SenderThread:70365 [sender.py:send_request():407] send_request: summary_record
2023-12-01 03:56:47,793 INFO    SenderThread:70365 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-01 03:56:48,091 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-01 03:56:48,091 DEBUG   SenderThread:70365 [sender.py:send_request():407] send_request: log_artifact
2023-12-01 03:56:48,098 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:48,098 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:48,098 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:48,098 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:48,099 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:48,099 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:48,099 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:48,099 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:48,753 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/wandb-summary.json
2023-12-01 03:56:48,754 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/media/table/predictions_train_20_a016a904361f99a6c3b7.table.json
2023-12-01 03:56:48,754 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/media/table
2023-12-01 03:56:49,168 INFO    wandb-upload_0:70365 [upload_job.py:push():131] Uploaded file /tmp/tmp9pgogk7lwandb/rq8vgbbi-media/table/predictions_train_20_a016a904361f99a6c3b7.table.json
2023-12-01 03:56:49,559 INFO    wandb-upload_1:70365 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpwr9d2dao
2023-12-01 03:56:49,603 INFO    wandb-upload_3:70365 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpya15azuc
2023-12-01 03:56:49,633 INFO    wandb-upload_2:70365 [upload_job.py:push():89] Uploaded file /home/mac-mvak/.local/share/wandb/artifacts/staging/tmpr3j0shjp
2023-12-01 03:56:49,754 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:50,570 INFO    SenderThread:70365 [sender.py:send_request_log_artifact():1446] logged artifact run-nnr1ccmu-predictions_train - {'id': 'QXJ0aWZhY3Q6NjU0MDc5NTI2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDAyMjgxOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjU0MDc5Mzc0', 'versionIndex': 1}}}
2023-12-01 03:56:50,573 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 03:56:50,783 DEBUG   SenderThread:70365 [sender.py:send():380] send: files
2023-12-01 03:56:50,783 INFO    SenderThread:70365 [sender.py:_save_file():1380] saving file media/table/predictions_train_20_a016a904361f99a6c3b7.table.json with policy now
2023-12-01 03:56:51,034 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-01 03:56:51,034 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: stop_status
2023-12-01 03:56:51,034 DEBUG   SenderThread:70365 [sender.py:send_request():407] send_request: stop_status
2023-12-01 03:56:51,298 INFO    wandb-upload_0:70365 [upload_job.py:push():131] Uploaded file /tmp/tmp9pgogk7lwandb/4kkmln22-media/table/predictions_train_20_a016a904361f99a6c3b7.table.json
2023-12-01 03:56:51,754 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/config.yaml
2023-12-01 03:56:51,755 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:53,755 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:55,756 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:56,171 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: status_report
2023-12-01 03:56:57,756 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:58,624 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:59,757 INFO    Thread-12 :70365 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/mac-mvak/code_disk/HiFi-GAN/wandb/run-20231201_035620-nnr1ccmu/files/output.log
2023-12-01 03:56:59,859 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:59,860 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:59,860 DEBUG   HandlerThread:70365 [handler.py:handle_request():146] handle_request: partial_history
2023-12-01 03:56:59,860 DEBUG   SenderThread:70365 [sender.py:send():380] send: history
